SampleID	Country	SubRegion	Region	Location	VSSC  median coverage	ACE1  median coverage	GSTE2  median coverage	GABA  median coverage
ERR4065454	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.1666666666666667	1.1666666666666667	1.0	1.1666666666666667
ERR4065455	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	0.8571428571428571	0.8571428571428571	1.1428571428571428	0.7142857142857143
ERR4065456	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.0	1.2	1.2	0.8
ERR4065457	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.1666666666666667	1.0	1.3333333333333333	1.1666666666666667
ERR4065458	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.2	1.0	0.8	0.8
ERR4065459	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.2	1.0	0.8	1.2
ERR4065460	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.0	1.0	1.1666666666666667	1.0
ERR4065462	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.0	1.0	1.4285714285714286	1.2857142857142858
ERR4065463	French Polynesia	French Polynesia	French Polynesia	French Polynesia:Bora-Bora	1.1428571428571428	1.4285714285714286	1.5714285714285714	1.0
ERR4065465	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	0.8888888888888888	1.2222222222222223	3.6666666666666665	1.0
ERR4065466	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.0	1.0714285714285714	4.0	1.0
ERR4065468	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.2857142857142858	1.0	3.857142857142857	1.2857142857142858
ERR4065469	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.0	1.1428571428571428	4.714285714285714	1.0
ERR4065470	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.0	1.0	3.875	1.125
ERR4065471	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.0	1.0909090909090908	3.727272727272727	1.0
ERR4065472	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	1.0	1.2	3.75	0.95
ERR4065473	Thailand	Thailand	Americas, East Kenya and others	Thailand: Nakh	0.9	0.9	4.2	1.05
SRR11006478	Senegal	Senegal	West and Central Africa	Senegal: Mindin	1.125	1.125	0.8125	1.0625
SRR11006479	Senegal	Senegal	West and Central Africa	Senegal: Mindin	0.9285714285714286	1.2142857142857142	1.1428571428571428	1.0714285714285714
SRR11006480	Senegal	Senegal	West and Central Africa	Senegal: Mindin	1.0	1.0	0.7222222222222222	1.0555555555555556
SRR11006481	Senegal	Senegal	West and Central Africa	Senegal: Mindin	1.0	1.1428571428571428	0.9523809523809523	1.0
SRR11006482	Senegal	Senegal	West and Central Africa	Senegal: Mindin	0.9	1.05	0.7	0.9
SRR11006483	Senegal	Senegal	West and Central Africa	Senegal: Mindin	1.0	1.2857142857142858	1.0	0.9285714285714286
SRR11006484	Senegal	Senegal	West and Central Africa	Senegal: Mindin	0.8823529411764706	1.0588235294117647	0.8823529411764706	0.8823529411764706
SRR11006485	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.1333333333333333	1.2	1.0666666666666667	1.0
SRR11006486	Kenya	East Kenya	East Kenya and South Africa	Kenya: Ganda	1.0	1.0666666666666667	0.8666666666666667	0.9333333333333333
SRR11006487	Thailand	Thailand	Americas, East Kenya and others	Thailand: Bangkok	0.9642857142857143	1.0714285714285714	2.7857142857142856	1.0
SRR11006488	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.95	1.1	1.35	1.0
SRR11006489	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9130434782608695	1.0434782608695652	0.6739130434782609	0.9565217391304348
SRR11006490	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0555555555555556	1.1666666666666667	1.1111111111111112	1.1111111111111112
SRR11006491	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9411764705882353	1.1764705882352942	1.1176470588235294	1.0
SRR11006492	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.1111111111111112	1.2777777777777777	0.9444444444444444	1.1111111111111112
SRR11006493	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.125	0.875	1.1875
SRR11006494	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0588235294117647	1.1176470588235294	0.6470588235294118	1.0588235294117647
SRR11006495	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.2	1.3	1.05
SRR11006496	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9444444444444444	1.1111111111111112	1.0	1.0555555555555556
SRR11006497	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.95	1.0	1.1	1.0
SRR11006498	Kenya	East Kenya	East Kenya and South Africa	Kenya: Ganda	1.0588235294117647	0.9411764705882353	1.1470588235294117	1.0
SRR11006499	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.1176470588235294	1.0588235294117647	1.1176470588235294	0.8823529411764706
SRR11006500	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9047619047619048	1.0476190476190477	0.9285714285714286	0.9523809523809523
SRR11006501	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.105263157894737	0.7894736842105263	1.0
SRR11006502	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9545454545454546	1.0	0.9090909090909091	1.0
SRR11006503	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0454545454545454	1.0909090909090908	0.9090909090909091	1.0909090909090908
SRR11006504	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	0.9230769230769231	0.9230769230769231	0.8846153846153846	0.8846153846153846
SRR11006505	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.0	1.0	0.9444444444444444
SRR11006506	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.0555555555555556	1.0555555555555556	1.1666666666666667
SRR11006507	Senegal	Senegal	West and Central Africa	Senegal: Kedougou	1.0	1.0714285714285714	0.8571428571428571	1.1428571428571428
SRR11006508	Senegal	Senegal	West and Central Africa	Senegal: Thies	0.9523809523809523	1.0714285714285716	0.8571428571428571	1.1904761904761905
SRR11006509	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	0.8	0.95	0.7	0.95
SRR11006510	Senegal	Senegal	West and Central Africa	Senegal: Thies	0.9166666666666666	0.9166666666666666	0.75	0.9583333333333334
SRR11006511	Senegal	Senegal	West and Central Africa	Senegal: Thies	0.9285714285714286	0.9285714285714286	0.7142857142857143	1.1428571428571428
SRR11006512	Senegal	Senegal	West and Central Africa	Senegal: Thies	0.9230769230769231	1.0	0.6923076923076923	1.0
SRR11006513	Senegal	Senegal	West and Central Africa	Senegal: Thies	0.9565217391304348	1.0434782608695652	0.9130434782608695	1.1304347826086956
SRR11006514	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	1.0625	1.0625	0.75	1.1875
SRR11006515	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9375	1.0	0.9375	0.8125
SRR11006516	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.8666666666666667	0.9333333333333333	1.0	0.8666666666666667
SRR11006517	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9285714285714286	1.0357142857142858	0.9107142857142858	1.0357142857142858
SRR11006519	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9615384615384616	0.9615384615384616	1.0	1.0384615384615385
SRR11006520	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0555555555555556	1.0555555555555556	1.0555555555555556	1.0555555555555556
SRR11006521	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9230769230769231	1.0769230769230769	0.6923076923076923	0.7692307692307693
SRR11006522	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9090909090909091	0.9090909090909091	0.7272727272727273	1.0
SRR11006523	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9166666666666666	1.25	0.9166666666666666	0.75
SRR11006524	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9411764705882353	1.1176470588235294	0.8823529411764706	1.1176470588235294
SRR11006525	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.96875	0.96875	0.71875	1.125
SRR11006526	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	1.0357142857142858	1.0357142857142858	1.0	0.8928571428571429
SRR11006527	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.9166666666666666	1.0416666666666667	0.7916666666666666	0.875
SRR11006528	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	1.0833333333333333	1.0833333333333333	1.0	1.1666666666666667
SRR11006529	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	1.0	1.1111111111111112	0.6111111111111112	1.0277777777777777
SRR11006530	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouahigouya	0.8636363636363636	1.0	0.7272727272727273	1.0
SRR11006531	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.037037037037037	1.0	0.9629629629629629	0.9259259259259259
SRR11006532	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.0588235294117647	0.7647058823529411	0.8235294117647058
SRR11006533	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.5	0.7	1.2
SRR11006534	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0666666666666667	0.9333333333333333	0.9333333333333333	0.9333333333333333
SRR11006535	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.0	1.0909090909090908	1.0
SRR11006536	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.05	1.0	0.8	1.0
SRR11006537	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.8823529411764706	1.0	1.0294117647058822	1.2352941176470589
SRR11006538	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0588235294117647	1.0588235294117647	0.7647058823529411	1.0
SRR11006539	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.025	0.85	1.1
SRR11006540	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.9047619047619048	1.2380952380952381	0.7619047619047619	1.0
SRR11006541	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.9	1.0	0.7	1.0
SRR11006542	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0625	1.15625	0.8125	1.125
SRR11006543	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.9166666666666666	1.0416666666666667	0.9166666666666666	0.8333333333333334
SRR11006544	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.8888888888888888	1.2222222222222223	0.5555555555555556	1.0
SRR11006545	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0555555555555556	1.25	1.0833333333333335	1.0
SRR11006546	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	0.9761904761904762	0.7619047619047619	0.8571428571428571
SRR11006547	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.1	1.3	1.0	0.8
SRR11006548	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.0	1.1	0.9
SRR11006549	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0	1.0714285714285714	1.2857142857142858	0.8571428571428571
SRR11006550	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.96	1.0	1.32	0.84
SRR11006551	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	0.8421052631578947	1.1578947368421053	0.8947368421052632	1.105263157894737
SRR11006552	Ghana	Ghana	West and Central Africa	Ghana: Kumasi	1.0833333333333333	1.0833333333333333	0.8333333333333334	1.0
SRR11006553	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0	1.0	1.5625	0.96875
SRR11006554	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.9696969696969697	0.9696969696969697	0.8787878787878788	1.106060606060606
SRR11006555	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0588235294117647	1.0	1.0588235294117647	1.1764705882352942
SRR11006556	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.2758620689655173	0.896551724137931	1.1379310344827587
SRR11006557	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.9523809523809523	1.0	0.8571428571428571	0.9523809523809523
SRR11006558	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.9565217391304348	1.0434782608695652	0.6086956521739131	1.0
SRR11006559	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.25	0.75	1.0
SRR11006560	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.0	0.75	1.0
SRR11006561	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0769230769230769	1.0769230769230769	1.0	1.4615384615384615
SRR11006562	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.0526315789473684	0.7368421052631579	1.0526315789473684
SRR11006563	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.0526315789473684	1.368421052631579	1.105263157894737
SRR11006564	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	0.9444444444444444	1.0555555555555556	0.6111111111111112	0.9444444444444444
SRR11006565	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.125	0.75	1.0
SRR11006566	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.9565217391304348	1.0869565217391304	0.9565217391304348	1.108695652173913
SRR11006567	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.9444444444444444	0.9444444444444444	0.6666666666666666	1.0
SRR11006568	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.0555555555555556	0.8055555555555556	0.9444444444444444
SRR11006569	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.1666666666666667	1.1666666666666667	1.0833333333333333	1.0
SRR11006570	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.8421052631578947	1.1578947368421053	0.7894736842105263	1.0526315789473684
SRR11006571	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0434782608695652	1.0869565217391304	0.8043478260869565	1.1304347826086956
SRR11006572	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.8823529411764706	1.0882352941176472	0.5882352941176471	1.0588235294117647
SRR11006573	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	0.95	1.0	0.95	1.1
SRR11006574	Ghana	Ghana	West and Central Africa	Ghana: Kintampo	1.0	1.2941176470588236	0.9411764705882353	0.8823529411764706
SRR11006575	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0	0.9090909090909091	0.6363636363636364	1.0
SRR11006576	Ghana	Ghana	West and Central Africa	Ghana: BoabengFiema	0.9473684210526315	1.1578947368421053	0.7894736842105263	1.0
SRR11006577	Ghana	Ghana	West and Central Africa	Ghana: BoabengFiema	1.0	1.2727272727272727	1.2727272727272727	1.0909090909090908
SRR11006578	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0	0.8125	1.3125	1.0625
SRR11006579	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0833333333333333	1.1666666666666667	0.5833333333333334	1.0833333333333333
SRR11006580	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.125	1.0	0.9375	1.125
SRR11006581	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0	1.0555555555555556	0.8611111111111112	1.0555555555555556
SRR11006582	Senegal	Senegal	West and Central Africa	Senegal: Bantata	0.9130434782608695	0.9565217391304348	0.6956521739130435	1.0869565217391304
SRR11006583	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0	1.05	0.65	1.0750000000000002
SRR11006584	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0	1.275	0.9	1.15
SRR11006585	Senegal	Senegal	West and Central Africa	Senegal: Bantata	0.9166666666666666	1.0	1.0	1.0833333333333333
SRR11006586	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0	0.8235294117647058	0.8235294117647058	0.8823529411764706
SRR11006587	Senegal	Senegal	West and Central Africa	Senegal: Bantata	0.9411764705882353	1.1176470588235294	0.8823529411764706	0.7647058823529411
SRR11006588	Senegal	Senegal	West and Central Africa	Senegal: Bantata	1.0	1.0909090909090908	1.2727272727272727	1.1363636363636362
SRR11006589	Senegal	Senegal	West and Central Africa	Senegal: Bantata	0.9166666666666666	1.125	0.875	0.9583333333333334
SRR11006590	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	0.8571428571428571	0.7857142857142857	1.1428571428571428
SRR11006591	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	0.9	0.9	1.1	1.0
SRR11006592	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.1	1.0	1.0	1.05
SRR11006593	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	0.8571428571428571	1.0476190476190477	1.0476190476190477
SRR11006594	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	1.2222222222222223	1.1111111111111112	0.8333333333333334
SRR11006595	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	1.1176470588235294	0.8823529411764706	1.0
SRR11006596	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0909090909090908	1.2727272727272727	0.9090909090909091	1.3636363636363635
SRR11006597	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	0.9545454545454546	1.0454545454545454	0.9545454545454546	0.9090909090909091
SRR11006598	Thailand	Thailand	Americas, East Kenya and others	Thailand: Bangkok	1.0	1.1578947368421053	4.815789473684211	0.9473684210526315
SRR11006599	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0769230769230769	1.0769230769230769	0.9230769230769231	1.0769230769230769
SRR11006600	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0909090909090908	1.1818181818181819	0.9545454545454546	1.0454545454545454
SRR11006601	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0476190476190477	1.2619047619047619	1.0476190476190477	1.0476190476190477
SRR11006602	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	0.8823529411764706	0.9411764705882353	0.8823529411764706	1.0
SRR11006603	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0555555555555556	1.0555555555555556	0.9444444444444444	1.2222222222222223
SRR11006604	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	1.105263157894737	0.8421052631578947	1.105263157894737
SRR11006605	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	1.105263157894737	1.2105263157894737	1.105263157894737
SRR11006606	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	0.9230769230769231	0.8461538461538461	0.9230769230769231	1.0769230769230769
SRR11006607	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0	1.0714285714285714	0.7857142857142857	1.0
SRR11006608	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0526315789473684	0.8947368421052632	0.7894736842105263	1.1578947368421053
SRR11006609	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0	1.0869565217391304	1.0869565217391304	0.9130434782608695
SRR11006610	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	1.0769230769230769	1.0769230769230769	0.7692307692307693	0.8461538461538461
SRR11006611	Nigeria	Nigeria	West and Central Africa	Nigeria: Awka	0.9	1.1	0.9	1.0
SRR11006612	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.1333333333333333	0.8666666666666667	0.8666666666666667
SRR11006613	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.1333333333333333	0.7333333333333333	1.2666666666666666
SRR11006614	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.0588235294117647	0.9411764705882353	1.1176470588235294
SRR11006615	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.2352941176470589	1.0	1.0
SRR11006616	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.1428571428571428	0.9523809523809523	1.0476190476190477
SRR11006617	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.0	0.9047619047619048	1.0952380952380953
SRR11006618	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0625	1.1875	0.9375	1.125
SRR11006619	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.105263157894737	1.2105263157894737	0.7894736842105263	0.9473684210526315
SRR11006620	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.1666666666666667	1.0416666666666667	0.8958333333333333	0.9583333333333334
SRR11006621	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0769230769230769	1.0	1.0	1.1538461538461537
SRR11006622	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.1	1.05	0.65	1.15
SRR11006623	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.2222222222222223	0.7777777777777778	1.0
SRR11006624	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	0.9333333333333333	1.0666666666666667	0.9333333333333333	0.8666666666666667
SRR11006626	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.1111111111111112	0.8888888888888888	1.1111111111111112
SRR11006627	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	0.9444444444444444	1.0555555555555556	1.3333333333333333	0.8888888888888888
SRR11006628	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.125	1.125	0.9375	1.0
SRR11006629	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0	1.0588235294117647	1.0	1.0588235294117647
SRR11006630	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0909090909090908	1.1818181818181819	0.8181818181818182	0.7272727272727273
SRR11006631	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	1.0714285714285714	0.8571428571428571	0.7857142857142857	1.0
SRR11006632	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.1578947368421053	1.263157894736842	0.8421052631578947	1.0
SRR11006633	Burkina Faso	Burkina Faso	West and Central Africa	Burkina Faso: Ouagadougou	1.0555555555555556	1.0555555555555556	0.8333333333333334	1.1666666666666667
SRR11006634	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	0.8571428571428571	0.7142857142857143	1.0
SRR11006635	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	0.9473684210526315	1.105263157894737	1.0526315789473684	0.9473684210526315
SRR11006636	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.0588235294117647	1.0588235294117647	1.1764705882352942
SRR11006637	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.105263157894737	1.0	1.0
SRR11006638	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.0909090909090908	0.7272727272727273	1.0909090909090908
SRR11006639	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	0.9090909090909091	0.9545454545454546	0.9090909090909091	0.9090909090909091
SRR11006640	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0588235294117647	1.0	0.9117647058823529	0.9411764705882353
SRR11006641	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.0	1.5333333333333334	0.9333333333333333
SRR11006642	Kenya	East Kenya	East Kenya and South Africa	Kenya: Arabuko	0.96	1.04	0.72	0.92
SRR11006643	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	0.9444444444444444	0.8888888888888888	1.0555555555555556
SRR11006644	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0555555555555556	1.0555555555555556	1.1666666666666667	0.9444444444444444
SRR11006645	Kenya	East Kenya	East Kenya and South Africa	Kenya: Rabai	1.2222222222222223	1.1666666666666667	0.7777777777777778	1.1111111111111112
SRR11006646	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	0.9444444444444444	1.1111111111111112	0.8333333333333334	1.0555555555555556
SRR11006647	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.1111111111111112	0.8333333333333334	0.8333333333333334
SRR11006648	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0769230769230769	0.9230769230769231	1.3846153846153846	1.1538461538461537
SRR11006649	Kenya	East Kenya Outlier	Americas, East Kenya and others	Kenya: Rabai	1.0	1.1666666666666665	1.0	1.0
SRR11006650	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.1428571428571428	1.0952380952380953	1.0952380952380953	0.9523809523809523
SRR11006651	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.1428571428571428	1.0	0.8571428571428571	1.0952380952380953
SRR11006652	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.0625	1.0625	0.8125
SRR11006653	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0588235294117647	0.9411764705882353	1.0588235294117647	1.0588235294117647
SRR11006654	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.0526315789473684	0.8947368421052632	0.9473684210526315
SRR11006655	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	0.9375	1.0	0.8125	0.9375
SRR11006656	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.1578947368421053	0.7368421052631579	1.0
SRR11006657	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	0.9565217391304348	1.0869565217391304	0.6956521739130435	0.782608695652174
SRR11006658	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.2857142857142858	0.6666666666666666	1.0
SRR11006659	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.0526315789473684	1.0	0.8421052631578947
SRR11006660	Thailand	Thailand	Americas, East Kenya and others	Thailand: Bangkok	1.0	1.0555555555555556	4.111111111111111	1.0
SRR11006661	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	0.9166666666666666	0.9166666666666666	0.8333333333333334
SRR11006662	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	0.9523809523809523	1.1904761904761905	0.6666666666666666	1.0476190476190477
SRR11006663	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.2	1.0	0.9333333333333333
SRR11006664	Kenya	East Kenya	East Kenya and South Africa	Kenya: Kwale	1.0	1.1	0.8	0.95
SRR11006665	Kenya	East Kenya	East Kenya and South Africa	Kenya: KayaBomu	1.0	1.15	1.0	1.0
SRR11006666	Kenya	East Kenya	East Kenya and South Africa	Kenya: KayaBomu	1.0526315789473684	1.0526315789473684	1.0	0.8421052631578947
SRR11006667	Kenya	East Kenya	East Kenya and South Africa	Kenya: KayaBomu	0.9411764705882353	0.8823529411764706	0.8823529411764706	1.0
SRR11006668	Kenya	East Kenya	East Kenya and South Africa	Kenya: KayaBomu	0.9473684210526315	1.0526315789473684	1.105263157894737	1.0
